"","crace.WBH","cage.cat","cedu.cat","cfemale","cstate",".freq","cfreq.state","cpercent.state","cregion"
"414",2,2,4,0,"CA",1842,994486,0.00185221305582672,"west"
"415",2,3,4,0,"CA",1914,994486,0.0019246123265475,"west"
"416",2,4,4,0,"CA",444,994486,0.000446461781393737,"west"
"417",3,1,1,0,"CA",10570,994486,0.0106286061927676,"west"
"418",3,2,1,0,"CA",11657,994486,0.011721633374691,"west"
"419",3,3,1,0,"CA",8452,994486,0.00849886238574982,"west"
"420",3,4,1,0,"CA",4832,994486,0.00485879136249423,"west"
"421",3,1,2,0,"CA",9820,994486,0.00987444724887609,"west"
"422",3,2,2,0,"CA",8086,994486,0.00813083350658417,"west"
"423",3,3,2,0,"CA",4198,994486,0.00422127591446042,"west"
"424",3,4,2,0,"CA",1325,994486,0.00133234658278525,"west"
"425",3,1,3,0,"CA",9564,994486,0.0096170287579298,"west"
"426",3,2,3,0,"CA",9005,994486,0.00905492901802063,"west"
"427",3,3,3,0,"CA",5602,994486,0.00563306082040071,"west"
"428",3,4,3,0,"CA",1108,994486,0.00111414340790361,"west"
"429",3,1,4,0,"CA",1779,994486,0.00178886379580945,"west"
"430",3,2,4,0,"CA",3745,994486,0.00376576441340148,"west"
"431",3,3,4,0,"CA",2505,994486,0.00251888926140964,"west"
"432",3,4,4,0,"CA",554,994486,0.000557071703951806,"west"
"433",1,1,1,1,"CA",6793,994486,0.00683066435158253,"west"
"434",1,2,1,1,"CA",8560,994486,0.008607461117208,"west"
"435",1,3,1,1,"CA",11210,994486,0.0112721547484398,"west"
"436",1,4,1,1,"CA",18926,994486,0.019030936062336,"west"
"437",1,1,2,1,"CA",12292,994486,0.0123601537197828,"west"
"438",1,2,2,1,"CA",19997,994486,0.0201078746467829,"west"
"439",1,3,2,1,"CA",24577,994486,0.0247132685035467,"west"
"440",1,4,2,1,"CA",26921,994486,0.027070265263319,"west"
"441",1,1,3,1,"CA",28224,994486,0.0283804908394814,"west"
"442",1,2,3,1,"CA",41460,994486,0.0416898764669895,"west"
"443",1,3,3,1,"CA",46008,994486,0.0462630949914455,"west"
"444",1,4,3,1,"CA",23558,994486,0.0236886199563742,"west"
"445",1,1,4,1,"CA",15193,994486,0.0152772385627031,"west"
"446",1,2,4,1,"CA",39448,994486,0.039666723459959,"west"
"447",1,3,4,1,"CA",40400,994486,0.0406240001320839,"west"
"448",1,4,4,1,"CA",14664,994486,0.0147453052923083,"west"
"449",2,1,1,1,"CA",1688,994486,0.00169735925737768,"west"
"450",2,2,1,1,"CA",1739,994486,0.0017486420692876,"west"
"451",2,3,1,1,"CA",1699,994486,0.00170842022635043,"west"
"452",2,4,1,1,"CA",2246,994486,0.00225845305249095,"west"
"453",2,1,2,1,"CA",2307,994486,0.00231979135423899,"west"
"454",2,2,2,1,"CA",2826,994486,0.00284166890196502,"west"
"455",2,3,2,1,"CA",2360,994486,0.00237308512441814,"west"
"456",2,4,2,1,"CA",1307,994486,0.00131424679420888,"west"
"457",2,1,3,1,"CA",3576,994486,0.00359582738019526,"west"
"458",2,2,3,1,"CA",5787,994486,0.00581908645108342,"west"
"459",2,3,3,1,"CA",4780,994486,0.00480650318786502,"west"
"460",2,4,3,1,"CA",1307,994486,0.00131424679420888,"west"
"461",2,1,4,1,"CA",908,994486,0.000913034484256059,"west"
"462",2,2,4,1,"CA",2393,994486,0.00240626814775169,"west"
"463",2,3,4,1,"CA",2214,994486,0.00222627562470734,"west"
"464",2,4,4,1,"CA",625,994486,0.000628465379122645,"west"
"465",3,1,1,1,"CA",8438,994486,0.0084847854450345,"west"
"466",3,2,1,1,"CA",10128,994486,0.0101841557770967,"west"
"467",3,3,1,1,"CA",10093,994486,0.010148961097002,"west"
"468",3,4,1,1,"CA",7034,994486,0.00707300053909421,"west"
"469",3,1,2,1,"CA",9137,994486,0.00918766111135483,"west"
"470",3,2,2,1,"CA",8225,994486,0.00827060453593731,"west"
"471",3,3,2,1,"CA",5469,994486,0.00549932336434722,"west"
"472",3,4,2,1,"CA",1947,994486,0.00195779534988105,"west"
"473",3,1,3,1,"CA",11973,994486,0.012039384804666,"west"
"474",3,2,3,1,"CA",10715,994486,0.0107744103297591,"west"
"475",3,3,3,1,"CA",5910,994486,0.00594276841729879,"west"
"476",3,4,3,1,"CA",1180,994486,0.00118654256220907,"west"
"477",3,1,4,1,"CA",2413,994486,0.00242637912742794,"west"
"478",3,2,4,1,"CA",3968,994486,0.00399000104516745,"west"
"479",3,3,4,1,"CA",2117,994486,0.00212873774580657,"west"
"480",3,4,4,1,"CA",444,994486,0.000446461781393737,"west"
"481",1,1,1,0,"CO",1913,149793,0.012770957313478,"west"
"482",1,2,1,0,"CO",1380,149793,0.00921271368861198,"west"
"483",1,3,1,0,"CO",1332,149793,0.00889227166771889,"west"
"484",1,4,1,0,"CO",1795,149793,0.0119832037016749,"west"
"485",1,1,2,0,"CO",3454,149793,0.0230584871023893,"west"
"486",1,2,2,0,"CO",4825,149793,0.0322111174464226,"west"
"487",1,3,2,0,"CO",4236,149793,0.0282790251076221,"west"
"488",1,4,2,0,"CO",2403,149793,0.0160421375185251,"west"
"489",1,1,3,0,"CO",5253,149793,0.0350683927536011,"west"
"490",1,2,3,0,"CO",6829,149793,0.0455895811319351,"west"
"491",1,3,3,0,"CO",6662,149793,0.0444747097790241,"west"
"492",1,4,3,0,"CO",1866,149793,0.0124571910127997,"west"
"493",1,1,4,0,"CO",2697,149793,0.0180048458278179,"west"
"494",1,2,4,0,"CO",7521,149793,0.0502092875540257,"west"
"495",1,3,4,0,"CO",8386,149793,0.0559839233756065,"west"
"496",1,4,4,0,"CO",2396,149793,0.0159954074770212,"west"
"497",2,1,1,0,"CO",160,149793,0.00106814072933048,"west"
"498",2,2,1,0,"CO",138,149793,0.000921271333936602,"west"
"499",2,3,1,0,"CO",96,149793,0.00064088444923982,"west"
"500",2,4,1,0,"CO",64,149793,0.00042725628009066,"west"
"501",2,1,2,0,"CO",264,149793,0.00176243216264993,"west"
"502",2,2,2,0,"CO",290,149793,0.00193600496277213,"west"
"503",2,3,2,0,"CO",149,149793,0.000994706060737371,"west"
"504",2,4,2,0,"CO",45,149793,0.000300414569210261,"west"
"505",2,1,3,0,"CO",220,149793,0.00146869348827749,"west"
"506",2,2,3,0,"CO",413,149793,0.00275713810697198,"west"
"507",2,3,3,0,"CO",252,149793,0.00168232165742666,"west"
"508",2,4,3,0,"CO",56,149793,0.00037384923780337,"west"
"509",2,1,4,0,"CO",44,149793,0.000293738703476265,"west"
"510",2,2,4,0,"CO",189,149793,0.0012617411557585,"west"
"511",2,3,4,0,"CO",147,149793,0.000981354271061718,"west"
"512",2,4,4,0,"CO",29,149793,0.000193600499187596,"west"
"513",3,1,1,0,"CO",861,149793,0.00574793200939894,"west"
"514",3,2,1,0,"CO",791,149793,0.00528062041848898,"west"
"515",3,3,1,0,"CO",697,149793,0.00465308781713247,"west"
"516",3,4,1,0,"CO",511,149793,0.00341137428767979,"west"
"517",3,1,2,0,"CO",832,149793,0.0055543314665556,"west"
"518",3,2,2,0,"CO",958,149793,0.00639549223706126,"west"
"519",3,3,2,0,"CO",587,149793,0.00391874136403203,"west"
"520",3,4,2,0,"CO",149,149793,0.000994706060737371,"west"
"521",3,1,3,0,"CO",710,149793,0.00473987450823188,"west"
"522",3,2,3,0,"CO",797,149793,0.00532067567110062,"west"
"523",3,3,3,0,"CO",569,149793,0.00379857537336648,"west"
"524",3,4,3,0,"CO",60,149793,0.000400552758947015,"west"
"525",3,1,4,0,"CO",148,149793,0.000988030107691884,"west"
"526",3,2,4,0,"CO",319,149793,0.00212960550561547,"west"
"527",3,3,4,0,"CO",282,149793,0.00188259803690016,"west"
"528",3,4,4,0,"CO",36,149793,0.000240331661188975,"west"
"529",1,1,1,1,"CO",1384,149793,0.00923941750079393,"west"
"530",1,2,1,1,"CO",1099,149793,0.00733679160475731,"west"
"531",1,3,1,1,"CO",1320,149793,0.00881216116249561,"west"
"532",1,4,1,1,"CO",2459,149793,0.0164159871637821,"west"
"533",1,1,2,1,"CO",2675,149793,0.0178579781204462,"west"
"534",1,2,2,1,"CO",4393,149793,0.0293271373957396,"west"
"535",1,3,2,1,"CO",5037,149793,0.0336264036595821,"west"
"536",1,4,2,1,"CO",4101,149793,0.0273777805268764,"west"
"537",1,1,3,1,"CO",5146,149793,0.0343540757894516,"west"
"538",1,2,3,1,"CO",7407,149793,0.049448236823082,"west"
"539",1,3,3,1,"CO",7428,149793,0.049588430672884,"west"
"540",1,4,3,1,"CO",2882,149793,0.0192398838698864,"west"
"541",1,1,4,1,"CO",3143,149793,0.020982289686799,"west"
"542",1,2,4,1,"CO",7648,149793,0.0510571263730526,"west"
"543",1,3,4,1,"CO",6920,149793,0.0461970865726471,"west"
"544",1,4,4,1,"CO",1882,149793,0.012564005330205,"west"
"545",2,1,1,1,"CO",100,149793,0.000667587912175804,"west"
"546",2,2,1,1,"CO",81,149793,0.000540746201295406,"west"
"547",2,3,1,1,"CO",102,149793,0.000680939701851457,"west"
"548",2,4,1,1,"CO",100,149793,0.000667587912175804,"west"
"549",2,1,2,1,"CO",154,149793,0.00102808547671884,"west"
"550",2,2,2,1,"CO",240,149793,0.00160221103578806,"west"
"551",2,3,2,1,"CO",173,149793,0.00115492718759924,"west"
"552",2,4,2,1,"CO",68,149793,0.000453959801234305,"west"
"553",2,1,3,1,"CO",249,149793,0.00166229391470551,"west"
"554",2,2,3,1,"CO",347,149793,0.00231653009541333,"west"
"555",2,3,3,1,"CO",237,149793,0.00158218340948224,"west"
"556",2,4,3,1,"CO",77,149793,0.000514042738359421,"west"
"557",2,1,4,1,"CO",68,149793,0.000453959801234305,"west"
"558",2,2,4,1,"CO",189,149793,0.0012617411557585,"west"
"559",2,3,4,1,"CO",159,149793,0.00106146477628499,"west"
"560",2,4,4,1,"CO",38,149793,0.000253683421760798,"west"
"561",3,1,1,1,"CO",664,149793,0.00443278392776847,"west"
"562",3,2,1,1,"CO",675,149793,0.0045062187127769,"west"
"563",3,3,1,1,"CO",771,149793,0.00514710322022438,"west"
"564",3,4,1,1,"CO",724,149793,0.00483333645388484,"west"
"565",3,1,2,1,"CO",775,149793,0.00517380656674504,"west"
"566",3,2,2,1,"CO",936,149793,0.00624862313270569,"west"
"567",3,3,2,1,"CO",726,149793,0.00484668835997581,"west"
"568",3,4,2,1,"CO",193,149793,0.00128844473510981,"west"
"569",3,1,3,1,"CO",833,149793,0.00556100765243173,"west"
"570",3,2,3,1,"CO",934,149793,0.00623527122661471,"west"
"571",3,3,3,1,"CO",520,149793,0.00347145716659725,"west"
"572",3,4,3,1,"CO",90,149793,0.000600829138420522,"west"
"573",3,1,4,1,"CO",182,149793,0.0012150100665167,"west"
"574",3,2,4,1,"CO",358,149793,0.00238996488042176,"west"
"575",3,3,4,1,"CO",264,149793,0.00176243216264993,"west"
"576",3,4,4,1,"CO",31,149793,0.000206952259759419,"west"
"577",1,1,1,0,"CT",1042,120291,0.00866232719272375,"northeast"
"578",1,2,1,0,"CT",1172,120291,0.009743039496243,"northeast"
"579",1,3,1,0,"CT",1559,120291,0.0129602383822203,"northeast"
"580",1,4,1,0,"CT",2607,120291,0.0216724444180727,"northeast"
"581",1,1,2,0,"CT",2276,120291,0.0189207829535007,"northeast"
"582",1,2,2,0,"CT",4611,120291,0.0383320450782776,"northeast"
"583",1,3,2,0,"CT",4015,120291,0.033377394080162,"northeast"
"584",1,4,2,0,"CT",2581,120291,0.0214563012123108,"northeast"
"585",1,1,3,0,"CT",2734,120291,0.0227282177656889,"northeast"
"586",1,2,3,0,"CT",4224,120291,0.0351148471236229,"northeast"
"587",1,3,3,0,"CT",4065,120291,0.0337930507957935,"northeast"
"588",1,4,3,0,"CT",1418,120291,0.0117880804464221,"northeast"
"589",1,1,4,0,"CT",1734,120291,0.0144150434061885,"northeast"
"590",1,2,4,0,"CT",5861,120291,0.0487235113978386,"northeast"
"591",1,3,4,0,"CT",6834,120291,0.0568122304975986,"northeast"
"592",1,4,4,0,"CT",2408,120291,0.0200181230902672,"northeast"
"593",2,1,1,0,"CT",285,120291,0.00236925459466875,"northeast"
"594",2,2,1,0,"CT",278,120291,0.00231106230057776,"northeast"
"595",2,3,1,0,"CT",302,120291,0.00251057860441506,"northeast"
"596",2,4,1,0,"CT",218,120291,0.00181227189023048,"northeast"
"597",2,1,2,0,"CT",398,120291,0.00330864312127233,"northeast"
"598",2,2,2,0,"CT",546,120291,0.00453899288550019,"northeast"
"599",2,3,2,0,"CT",407,120291,0.00338346185162663,"northeast"
"600",2,4,2,0,"CT",101,120291,0.000839630549307913,"northeast"
"601",2,1,3,0,"CT",312,120291,0.00259371032007039,"northeast"
"602",2,2,3,0,"CT",400,120291,0.00332526955753565,"northeast"
"603",2,3,3,0,"CT",262,120291,0.00217805150896311,"northeast"
"604",2,4,3,0,"CT",46,120291,0.000382405996788293,"northeast"
"605",2,1,4,0,"CT",80,120291,0.000665053899865597,"northeast"
"606",2,2,4,0,"CT",198,120291,0.00164600845891982,"northeast"
"607",2,3,4,0,"CT",163,120291,0.00135504733771086,"northeast"
"608",2,4,4,0,"CT",38,120291,0.000315900600980967,"northeast"
"609",3,1,1,0,"CT",503,120291,0.00418152660131454,"northeast"
"610",3,2,1,0,"CT",427,120291,0.00354972528293729,"northeast"
"611",3,3,1,0,"CT",436,120291,0.00362454378046095,"northeast"
"612",3,4,1,0,"CT",142,120291,0.00118047068826854,"northeast"
"613",3,1,2,0,"CT",430,120291,0.00357466470450163,"northeast"
"614",3,2,2,0,"CT",437,120291,0.00363285699859262,"northeast"
"615",3,3,2,0,"CT",196,120291,0.00162938213907182,"northeast"
"616",3,4,2,0,"CT",32,120291,0.000266021554125473,"northeast"
"617",3,1,3,0,"CT",268,120291,0.00222793058492243,"northeast"
"618",3,2,3,0,"CT",269,120291,0.00223624380305409,"northeast"
"619",3,3,3,0,"CT",115,120291,0.000956015021074563,"northeast"
"620",3,4,3,0,"CT",13,120291,0.000108071260910947,"northeast"
"621",3,1,4,0,"CT",62,120291,0.000515416788402945,"northeast"
"622",3,2,4,0,"CT",141,120291,0.00117215747013688,"northeast"
"623",3,3,4,0,"CT",113,120291,0.000939388643018901,"northeast"
"624",3,4,4,0,"CT",10,120291,8.31317374831997e-05,"northeast"
"625",1,1,1,1,"CT",723,120291,0.00601042481139302,"northeast"
"626",1,2,1,1,"CT",775,120291,0.00644270982593298,"northeast"
"627",1,3,1,1,"CT",1461,120291,0.012145547196269,"northeast"
"628",1,4,1,1,"CT",3775,120291,0.0313822329044342,"northeast"
"629",1,1,2,1,"CT",1811,120291,0.015055158175528,"northeast"
"630",1,2,2,1,"CT",3793,120291,0.0315318703651428,"northeast"
"631",1,3,2,1,"CT",5040,120291,0.0418983958661556,"northeast"
"632",1,4,2,1,"CT",5100,120291,0.0423971861600876,"northeast"
"633",1,1,3,1,"CT",3048,120291,0.0253385547548532,"northeast"
"634",1,2,3,1,"CT",5080,120291,0.0422309227287769,"northeast"
"635",1,3,3,1,"CT",4750,120291,0.039487574249506,"northeast"
"636",1,4,3,1,"CT",2124,120291,0.0176571812480688,"northeast"
"637",1,1,4,1,"CT",2223,120291,0.0184801854193211,"northeast"
"638",1,2,4,1,"CT",6657,120291,0.0553407967090607,"northeast"
"639",1,3,4,1,"CT",6027,120291,0.0501035004854202,"northeast"
"640",1,4,4,1,"CT",2010,120291,0.0167094804346561,"northeast"
"641",2,1,1,1,"CT",246,120291,0.00204504071734846,"northeast"
"642",2,2,1,1,"CT",255,120291,0.00211985944770277,"northeast"
"643",2,3,1,1,"CT",336,120291,0.00279322639107704,"northeast"
"644",2,4,1,1,"CT",325,120291,0.00270178145729005,"northeast"
"645",2,1,2,1,"CT",388,120291,0.003225511405617,"northeast"
"646",2,2,2,1,"CT",551,120291,0.00458055874332786,"northeast"
"647",2,3,2,1,"CT",542,120291,0.00450574047863483,"northeast"
"648",2,4,2,1,"CT",167,120291,0.00138830009382218,"northeast"
"649",2,1,3,1,"CT",458,120291,0.00380743364803493,"northeast"
"650",2,2,3,1,"CT",585,120291,0.00486320676282048,"northeast"
"651",2,3,3,1,"CT",391,120291,0.00325045106001198,"northeast"
"652",2,4,3,1,"CT",70,120291,0.000581922184210271,"northeast"
"653",2,1,4,1,"CT",119,120291,0.000989267718978226,"northeast"
"654",2,2,4,1,"CT",275,120291,0.00228612287901342,"northeast"
"655",2,3,4,1,"CT",197,120291,0.00163769524078816,"northeast"
"656",2,4,4,1,"CT",47,120291,0.000390719185816124,"northeast"
"657",3,1,1,1,"CT",451,120291,0.00374924135394394,"northeast"
"658",3,2,1,1,"CT",515,120291,0.00428128475323319,"northeast"
"659",3,3,1,1,"CT",500,120291,0.00415658671408892,"northeast"
"660",3,4,1,1,"CT",211,120291,0.00175407971255481,"northeast"
"661",3,1,2,1,"CT",362,120291,0.00300936889834702,"northeast"
"662",3,2,2,1,"CT",481,120291,0.00399863673374057,"northeast"
"663",3,3,2,1,"CT",226,120291,0.0018787772860378,"northeast"
"664",3,4,2,1,"CT",48,120291,0.000399032345740125,"northeast"
"665",3,1,3,1,"CT",380,120291,0.00315900612622499,"northeast"
"666",3,2,3,1,"CT",421,120291,0.00349984620697796,"northeast"
"667",3,3,3,1,"CT",146,120291,0.00121372344437987,"northeast"
"668",3,4,3,1,"CT",11,120291,9.14449119591154e-05,"northeast"
"669",3,1,4,1,"CT",88,120291,0.000731559295672923,"northeast"
"670",3,2,4,1,"CT",208,120291,0.00172914017457515,"northeast"
"671",3,3,4,1,"CT",105,120291,0.000872883247211576,"northeast"
"672",3,4,4,1,"CT",20,120291,0.000166263474966399,"northeast"
"673",1,1,1,0,"DC",16,20495,0.000780678237788379,"dc"
"674",1,2,1,0,"DC",27,20495,0.00131739443168044,"dc"
"675",1,3,1,0,"DC",21,20495,0.00102464016526937,"dc"
"676",1,4,1,0,"DC",54,20495,0.00263478886336088,"dc"
"677",1,1,2,0,"DC",101,20495,0.00492803100496531,"dc"
"678",1,2,2,0,"DC",58,20495,0.00282995845191181,"dc"
"679",1,3,2,0,"DC",45,20495,0.00219565746374428,"dc"
"680",1,4,2,0,"DC",51,20495,0.00248841173015535,"dc"
"681",1,1,3,0,"DC",312,20495,0.0152232255786657,"dc"
"682",1,2,3,0,"DC",118,20495,0.0057575018145144,"dc"
"683",1,3,3,0,"DC",104,20495,0.00507440837100148,"dc"
"684",1,4,3,0,"DC",69,20495,0.00336667476221919,"dc"
"685",1,1,4,0,"DC",552,20495,0.0269333980977535,"dc"
"686",1,2,4,0,"DC",875,20495,0.0426933392882347,"dc"
"687",1,3,4,0,"DC",756,20495,0.0368870459496975,"dc"
"688",1,4,4,0,"DC",282,20495,0.0137594537809491,"dc"
"689",2,1,1,0,"DC",322,20495,0.0157111492007971,"dc"
"690",2,2,1,0,"DC",412,20495,0.0201024636626244,"dc"
"691",2,3,1,0,"DC",443,20495,0.0216150283813477,"dc"
"692",2,4,1,0,"DC",462,20495,0.0225420836359262,"dc"
"693",2,1,2,0,"DC",382,20495,0.0186386927962303,"dc"
"694",2,2,2,0,"DC",549,20495,0.0267870221287012,"dc"
"695",2,3,2,0,"DC",491,20495,0.0239570625126362,"dc"
"696",2,4,2,0,"DC",195,20495,0.00951451528817415,"dc"
"697",2,1,3,0,"DC",314,20495,0.0153208095580339,"dc"
"698",2,2,3,0,"DC",420,20495,0.0204928033053875,"dc"
"699",2,3,3,0,"DC",407,20495,0.0198585018515587,"dc"
"700",2,4,3,0,"DC",133,20495,0.00648938771337271,"dc"
"701",2,1,4,0,"DC",132,20495,0.00644059525802732,"dc"
"702",2,2,4,0,"DC",263,20495,0.0128323985263705,"dc"
"703",2,3,4,0,"DC",301,20495,0.0146865090355277,"dc"
"704",2,4,4,0,"DC",119,20495,0.00580629426985979,"dc"
"705",3,1,1,0,"DC",33,20495,0.00161014881450683,"dc"
"706",3,2,1,0,"DC",25,20495,0.0012198097538203,"dc"
"707",3,3,1,0,"DC",29,20495,0.0014149792259559,"dc"
"708",3,4,1,0,"DC",8,20495,0.00039033911889419,"dc"
"709",3,1,2,0,"DC",22,20495,0.00107343250419945,"dc"
"710",3,2,2,0,"DC",11,20495,0.000536716252099723,"dc"
"711",3,3,2,0,"DC",11,20495,0.000536716252099723,"dc"
"712",3,4,2,0,"DC",0,20495,0,"dc"
"713",3,1,3,0,"DC",27,20495,0.00131739443168044,"dc"
"714",3,2,3,0,"DC",17,20495,0.00082947057671845,"dc"
"715",3,3,3,0,"DC",6,20495,0.000292754324618727,"dc"
"716",3,4,3,0,"DC",3,20495,0.000146377162309363,"dc"
"717",3,1,4,0,"DC",22,20495,0.00107343250419945,"dc"
"718",3,2,4,0,"DC",52,20495,0.00253720418550074,"dc"
"719",3,3,4,0,"DC",19,20495,0.000927055370993912,"dc"
"720",3,4,4,0,"DC",1,20495,4.87923898617737e-05,"dc"
"721",1,1,1,1,"DC",27,20495,0.00131739443168044,"dc"
"722",1,2,1,1,"DC",17,20495,0.00082947057671845,"dc"
"723",1,3,1,1,"DC",27,20495,0.00131739443168044,"dc"
"724",1,4,1,1,"DC",55,20495,0.00268358131870627,"dc"
"725",1,1,2,1,"DC",61,20495,0.00297633558511734,"dc"
"726",1,2,2,1,"DC",33,20495,0.00161014881450683,"dc"
"727",1,3,2,1,"DC",63,20495,0.00307392049580812,"dc"
"728",1,4,2,1,"DC",123,20495,0.00600146362558007,"dc"
"729",1,1,3,1,"DC",337,20495,0.0164430346339941,"dc"
"730",1,2,3,1,"DC",67,20495,0.00326909008435905,"dc"
"731",1,3,3,1,"DC",134,20495,0.0065381801687181,"dc"
"732",1,4,3,1,"DC",122,20495,0.00595267117023468,"dc"
"733",1,1,4,1,"DC",819,20495,0.039960965514183,"dc"
"734",1,2,4,1,"DC",755,20495,0.0368382520973682,"dc"
"735",1,3,4,1,"DC",713,20495,0.0347889736294746,"dc"
"736",1,4,4,1,"DC",241,20495,0.0117589654400945,"dc"
"737",2,1,1,1,"DC",326,20495,0.0159063190221786,"dc"
"738",2,2,1,1,"DC",430,20495,0.0209807269275188,"dc"
"739",2,3,1,1,"DC",548,20495,0.026738228276372,"dc"
"740",2,4,1,1,"DC",791,20495,0.0385947786271572,"dc"
"741",2,1,2,1,"DC",466,20495,0.0227372534573078,"dc"
"742",2,2,2,1,"DC",657,20495,0.032056599855423,"dc"
"743",2,3,2,1,"DC",664,20495,0.0323981456458569,"dc"
"744",2,4,2,1,"DC",449,20495,0.0219077821820974,"dc"
"745",2,1,3,1,"DC",497,20495,0.024249816313386,"dc"
"746",2,2,3,1,"DC",574,20495,0.0280068311840296,"dc"
"747",2,3,3,1,"DC",604,20495,0.0294706020504236,"dc"
"748",2,4,3,1,"DC",248,20495,0.0121005121618509,"dc"
"749",2,1,4,1,"DC",187,20495,0.00912417657673359,"dc"
"750",2,2,4,1,"DC",388,20495,0.0189314465969801,"dc"
"751",2,3,4,1,"DC",424,20495,0.0206879731267691,"dc"
"752",2,4,4,1,"DC",203,20495,0.00990485493093729,"dc"
"753",3,1,1,1,"DC",21,20495,0.00102464016526937,"dc"
"754",3,2,1,1,"DC",27,20495,0.00131739443168044,"dc"
"755",3,3,1,1,"DC",31,20495,0.00151256402023137,"dc"
"756",3,4,1,1,"DC",24,20495,0.00117101729847491,"dc"
"757",3,1,2,1,"DC",23,20495,0.00112222495954484,"dc"
"758",3,2,2,1,"DC",14,20495,0.000683093443512917,"dc"
"759",3,3,2,1,"DC",13,20495,0.000634301046375185,"dc"
"760",3,4,2,1,"DC",11,20495,0.000536716252099723,"dc"
"761",3,1,3,1,"DC",48,20495,0.00234203459694982,"dc"
"762",3,2,3,1,"DC",20,20495,0.000975847768131644,"dc"
"763",3,3,3,1,"DC",16,20495,0.000780678237788379,"dc"
"764",3,4,3,1,"DC",9,20495,0.00043913148692809,"dc"
"765",3,1,4,1,"DC",47,20495,0.00229324214160442,"dc"
"766",3,2,4,1,"DC",40,20495,0.00195169553626329,"dc"
"767",3,3,4,1,"DC",26,20495,0.00126860209275037,"dc"
"768",3,4,4,1,"DC",3,20495,0.000146377162309363,"dc"
"769",1,1,1,0,"DE",328,28212,0.0116262584924698,"south"
"770",1,2,1,0,"DE",358,28212,0.0126896351575851,"south"
"771",1,3,1,0,"DE",465,28212,0.0164823476225138,"south"
"772",1,4,1,0,"DE",625,28212,0.0221536941826344,"south"
"773",1,1,2,0,"DE",593,28212,0.0210194252431393,"south"
"774",1,2,2,0,"DE",1055,28212,0.0373954363167286,"south"
"775",1,3,2,0,"DE",1062,28212,0.0376435555517673,"south"
"776",1,4,2,0,"DE",547,28212,0.0193889122456312,"south"
"777",1,1,3,0,"DE",707,28212,0.0250602588057518,"south"
"778",1,2,3,0,"DE",918,28212,0.0325393453240395,"south"
"779",1,3,3,0,"DE",864,28212,0.0306252650916576,"south"
"780",1,4,3,0,"DE",377,28212,0.0133631080389023,"south"
"781",1,1,4,0,"DE",326,28212,0.0115553662180901,"south"
"782",1,2,4,0,"DE",1003,28212,0.0355522483587265,"south"
"783",1,3,4,0,"DE",1087,28212,0.0385297052562237,"south"
"784",1,4,4,0,"DE",522,28212,0.01850276440382,"south"
"785",2,1,1,0,"DE",165,28212,0.00584857491776347,"south"
"786",2,2,1,0,"DE",137,28212,0.00485608959570527,"south"
"787",2,3,1,0,"DE",172,28212,0.00609669648110867,"south"
"788",2,4,1,0,"DE",123,28212,0.00435984693467617,"south"
"789",2,1,2,0,"DE",180,28212,0.00638026371598244,"south"
